OrderID,Product,Store,Quantity,Price,OrderDate
ORD13034,Camera,Yaba,1,299633,2026-03-12
ORD13035,Smartwatch,Yaba,5,37015,2026-03-10
ORD13036,Camera,Ikeja,4,172860,2026-03-14
ORD13037,Smartphone,Lekki,5,201714,2026-03-09
ORD13038,Laptop,Yaba,2,121104,2026-03-13
ORD13039,Headphones,Lekki,2,243939,2026-03-08
ORD13040,Smartwatch,Ikeja,1,297096,2026-03-14
ORD13041,Smartwatch,Ikeja,1,431918,2026-03-12
ORD13042,Camera,Lekki,1,283484,2026-03-14
ORD13043,Camera,Ikeja,1,412833,2026-03-11
ORD13044,Smartphone,Yaba,4,134282,2026-03-10
ORD13045,Laptop,Ikeja,2,306422,2026-03-12
ORD13046,Smartphone,Lekki,4,407254,2026-03-08
ORD13047,Smartwatch,Ikeja,2,97867,2026-03-08
ORD13048,Camera,Victoria Island,5,101401,2026-03-11
ORD13049,Smartwatch,Yaba,4,165398,2026-03-14
ORD13050,Laptop,Ikeja,5,455642,2026-03-13
ORD13051,Smartwatch,Victoria Island,4,92725,2026-03-13
ORD13052,Smartwatch,Ikeja,2,315122,2026-03-09
ORD13053,Camera,Ikeja,3,91529,2026-03-13
ORD13054,Camera,Victoria Island,5,373764,2026-03-09
ORD13055,Laptop,Yaba,3,104004,2026-03-12
ORD13056,Smartwatch,Victoria Island,3,311284,2026-03-10
ORD13057,Camera,Ikeja,2,115078,2026-03-10
ORD13058,Smartphone,Ikeja,4,53216,2026-03-10
ORD13059,Smartphone,Ikeja,3,345446,2026-03-14
ORD13060,Smartwatch,Ikeja,2,372187,2026-03-10
ORD13061,Laptop,Lekki,2,63408,2026-03-10
ORD13062,Smartphone,Ikeja,1,78917,2026-03-12
ORD13063,Smartphone,Lekki,5,458280,2026-03-09
ORD13064,Camera,Victoria Island,5,51948,2026-03-08
ORD13065,Headphones,Lekki,5,352975,2026-03-11
ORD13066,Smartphone,Lekki,3,478641,2026-03-14
ORD13067,Smartphone,Yaba,2,187564,2026-03-09
ORD13068,Camera,Yaba,3,61797,2026-03-12
ORD13069,Smartphone,Lekki,4,371001,2026-03-11
ORD13070,Smartphone,Yaba,3,249287,2026-03-08
ORD13071,Smartwatch,Yaba,2,146669,2026-03-08
ORD13072,Laptop,Yaba,1,129076,2026-03-13
ORD13073,Headphones,Lekki,3,239130,2026-03-11
ORD13074,Camera,Yaba,4,234802,2026-03-09
ORD13075,Smartphone,Lekki,5,244639,2026-03-09
ORD13076,Laptop,Lekki,4,209155,2026-03-08
ORD13077,Smartwatch,Ikeja,3,329786,2026-03-08
ORD13078,Smartwatch,Ikeja,4,81753,2026-03-10
ORD13079,Smartphone,Yaba,5,233702,2026-03-13
ORD13080,Smartwatch,Yaba,2,249998,2026-03-11
ORD13081,Laptop,Lekki,3,289214,2026-03-09
ORD13082,Smartphone,Lekki,1,448230,2026-03-08
ORD13083,Headphones,Ikeja,5,130348,2026-03-12
ORD13084,Camera,Victoria Island,4,344329,2026-03-11
ORD13085,Laptop,Yaba,1,370120,2026-03-14
ORD13086,Headphones,Lekki,1,406167,2026-03-09
ORD13087,Camera,Yaba,2,372707,2026-03-11
ORD13088,Camera,Yaba,5,261949,2026-03-09
ORD13089,Smartphone,Lekki,5,397159,2026-03-14
ORD13090,Camera,Ikeja,2,482455,2026-03-10
ORD13091,Laptop,Ikeja,4,161704,2026-03-13
ORD13092,Laptop,Lekki,4,179040,2026-03-08
ORD13093,Smartwatch,Victoria Island,3,426620,2026-03-12
ORD13094,Laptop,Victoria Island,4,187963,2026-03-13
ORD13095,Smartphone,Ikeja,3,131471,2026-03-12
ORD13096,Laptop,Victoria Island,3,166391,2026-03-08
ORD13097,Smartwatch,Victoria Island,3,341067,2026-03-11
ORD13098,Laptop,Yaba,1,453297,2026-03-08
ORD13099,Headphones,Victoria Island,4,38407,2026-03-13
ORD13100,Headphones,Lekki,3,45259,2026-03-13
ORD13101,Smartphone,Ikeja,5,481502,2026-03-12
ORD13102,Smartphone,Yaba,4,237910,2026-03-12
ORD13103,Smartphone,Yaba,4,468171,2026-03-09
ORD13104,Camera,Ikeja,5,444166,2026-03-14
ORD13105,Headphones,Lekki,3,330291,2026-03-10
ORD13106,Headphones,Victoria Island,5,418631,2026-03-08
ORD13107,Smartwatch,Victoria Island,3,159775,2026-03-08
ORD13108,Camera,Yaba,1,204031,2026-03-14
ORD13109,Laptop,Ikeja,2,163534,2026-03-11
ORD13110,Smartphone,Victoria Island,2,298432,2026-03-13
ORD13111,Headphones,Victoria Island,2,189187,2026-03-13
ORD13112,Smartwatch,Ikeja,1,433795,2026-03-12
ORD13113,Smartwatch,Yaba,2,192870,2026-03-11
ORD13114,Headphones,Yaba,2,267293,2026-03-12
ORD13115,Smartwatch,Lekki,3,403101,2026-03-13
ORD13116,Headphones,Victoria Island,2,247461,2026-03-08
ORD13117,Smartphone,Lekki,5,391927,2026-03-09
ORD13118,Headphones,Yaba,1,291716,2026-03-08
ORD13119,Smartwatch,Ikeja,3,208952,2026-03-14
ORD13120,Camera,Ikeja,1,59081,2026-03-10
ORD13121,Camera,Ikeja,1,361394,2026-03-08
ORD13122,Headphones,Yaba,2,277995,2026-03-14
ORD13123,Headphones,Victoria Island,4,114294,2026-03-14
ORD13124,Laptop,Victoria Island,1,211586,2026-03-10
ORD13125,Smartwatch,Ikeja,2,127339,2026-03-10
ORD13126,Camera,Ikeja,1,424014,2026-03-08
ORD13127,Smartwatch,Yaba,3,193872,2026-03-12
ORD13128,Camera,Yaba,5,394952,2026-03-11
ORD13129,Smartphone,Yaba,1,188401,2026-03-11
ORD13130,Laptop,Lekki,1,97581,2026-03-13
ORD13131,Smartphone,Lekki,5,335779,2026-03-10
ORD13132,Laptop,Lekki,1,482867,2026-03-09
ORD13133,Camera,Yaba,2,34332,2026-03-12
ORD13134,Camera,Yaba,5,74118,2026-03-12
ORD13135,Smartwatch,Yaba,3,398312,2026-03-08
ORD13136,Smartphone,Ikeja,4,165918,2026-03-10
ORD13137,Camera,Ikeja,1,427696,2026-03-09
ORD13138,Camera,Lekki,1,312936,2026-03-10
ORD13139,Headphones,Ikeja,3,142298,2026-03-12
ORD13140,Camera,Victoria Island,1,133437,2026-03-09
ORD13141,Laptop,Ikeja,3,108614,2026-03-08
ORD13142,Smartphone,Lekki,3,299148,2026-03-14
ORD13143,Camera,Victoria Island,5,150571,2026-03-14
ORD13144,Headphones,Lekki,3,193325,2026-03-08
ORD13145,Smartphone,Lekki,5,257907,2026-03-13
ORD13146,Smartphone,Victoria Island,4,356972,2026-03-14
ORD13147,Laptop,Victoria Island,1,443638,2026-03-11
ORD13148,Smartwatch,Ikeja,1,35374,2026-03-09
ORD13149,Smartphone,Ikeja,4,149680,2026-03-10
ORD13150,Smartwatch,Yaba,3,362420,2026-03-11
ORD13151,Camera,Lekki,1,207679,2026-03-09
ORD13152,Camera,Victoria Island,1,486083,2026-03-09
ORD13153,Laptop,Yaba,5,486412,2026-03-09
ORD13154,Smartphone,Victoria Island,1,57074,2026-03-10
ORD13155,Smartphone,Yaba,2,182187,2026-03-12
ORD13156,Smartwatch,Yaba,3,343438,2026-03-09
ORD13157,Camera,Yaba,2,368714,2026-03-11
ORD13158,Camera,Ikeja,2,177728,2026-03-11
ORD13159,Headphones,Lekki,5,51269,2026-03-13
ORD13160,Smartwatch,Lekki,2,101647,2026-03-11
ORD13161,Laptop,Lekki,2,154232,2026-03-10
ORD13162,Smartphone,Victoria Island,4,204717,2026-03-09
ORD13163,Headphones,Lekki,4,464054,2026-03-11
ORD13164,Smartphone,Ikeja,1,152658,2026-03-14
ORD13165,Smartphone,Yaba,2,133209,2026-03-14
ORD13166,Smartwatch,Yaba,4,411939,2026-03-13
ORD13167,Headphones,Yaba,5,407218,2026-03-09
ORD13168,Camera,Ikeja,1,184585,2026-03-10
ORD13169,Smartphone,Victoria Island,5,247374,2026-03-09
ORD13170,Smartwatch,Victoria Island,5,182852,2026-03-14
ORD13171,Smartphone,Yaba,5,262794,2026-03-14
ORD13172,Smartwatch,Lekki,1,467078,2026-03-13
ORD13173,Laptop,Lekki,4,28754,2026-03-09
ORD13174,Headphones,Lekki,4,262162,2026-03-10
ORD13175,Camera,Ikeja,4,114608,2026-03-10
ORD13176,Smartphone,Victoria Island,4,459633,2026-03-08
ORD13177,Headphones,Lekki,1,27752,2026-03-10
ORD13178,Camera,Lekki,5,171032,2026-03-11
ORD13179,Headphones,Yaba,5,78210,2026-03-12
ORD13180,Camera,Victoria Island,3,40667,2026-03-08
ORD13181,Laptop,Victoria Island,4,79890,2026-03-13
ORD13182,Camera,Yaba,5,155944,2026-03-13
ORD13183,Smartphone,Ikeja,3,252271,2026-03-13
ORD13184,Laptop,Victoria Island,5,499557,2026-03-08
ORD13185,Smartphone,Lekki,2,156091,2026-03-08
ORD13186,Smartwatch,Victoria Island,5,162227,2026-03-11
ORD13187,Laptop,Ikeja,4,379918,2026-03-10
ORD13188,Laptop,Lekki,2,479243,2026-03-12
ORD13189,Smartwatch,Yaba,2,161274,2026-03-14
ORD13190,Headphones,Victoria Island,2,224129,2026-03-13
ORD13191,Camera,Victoria Island,3,110309,2026-03-14
ORD13192,Headphones,Lekki,5,412288,2026-03-09
ORD13193,Laptop,Ikeja,3,146154,2026-03-12
ORD13194,Smartwatch,Lekki,3,99198,2026-03-13
ORD13195,Headphones,Lekki,1,256762,2026-03-11
ORD13196,Smartwatch,Ikeja,2,251718,2026-03-10
ORD13197,Laptop,Yaba,5,302606,2026-03-09
ORD13198,Laptop,Ikeja,1,58150,2026-03-13
ORD13199,Smartphone,Lekki,4,124275,2026-03-10
ORD13200,Smartwatch,Lekki,4,458140,2026-03-14
ORD13201,Smartwatch,Lekki,2,114153,2026-03-14
ORD13202,Laptop,Lekki,2,457528,2026-03-10
ORD13203,Headphones,Yaba,2,65438,2026-03-10
ORD13204,Headphones,Ikeja,1,374686,2026-03-14
ORD13205,Laptop,Ikeja,3,454232,2026-03-11
ORD13206,Smartphone,Yaba,4,249955,2026-03-09
ORD13207,Laptop,Ikeja,3,201632,2026-03-09
ORD13208,Smartphone,Lekki,3,481947,2026-03-14
ORD13209,Laptop,Yaba,1,136227,2026-03-11
ORD13210,Smartwatch,Ikeja,4,462050,2026-03-09
ORD13211,Headphones,Lekki,1,234570,2026-03-08
ORD13212,Smartwatch,Yaba,3,21464,2026-03-12
ORD13213,Laptop,Ikeja,1,212211,2026-03-13
ORD13214,Headphones,Yaba,4,280878,2026-03-08
ORD13215,Smartwatch,Lekki,2,302880,2026-03-13
ORD13216,Camera,Lekki,5,256112,2026-03-08
ORD13217,Headphones,Yaba,5,271220,2026-03-12
ORD13218,Laptop,Yaba,2,179662,2026-03-13
ORD13219,Camera,Ikeja,3,253641,2026-03-08
ORD13220,Smartwatch,Victoria Island,2,92165,2026-03-11
ORD13221,Laptop,Lekki,3,81960,2026-03-10
ORD13222,Smartwatch,Victoria Island,3,406030,2026-03-12
ORD13223,Laptop,Yaba,1,433981,2026-03-10
ORD13224,Headphones,Ikeja,2,66450,2026-03-12
ORD13225,Headphones,Victoria Island,4,244791,2026-03-09
ORD13226,Smartphone,Lekki,1,279721,2026-03-10
ORD13227,Smartwatch,Ikeja,3,493563,2026-03-12
ORD13228,Laptop,Yaba,1,499815,2026-03-14
ORD13229,Laptop,Yaba,1,348531,2026-03-09
ORD13230,Smartphone,Victoria Island,4,430703,2026-03-09
ORD13231,Smartphone,Ikeja,5,347914,2026-03-11
ORD13232,Laptop,Ikeja,5,317838,2026-03-10
ORD13233,Smartphone,Ikeja,4,224041,2026-03-13
ORD13234,Smartwatch,Yaba,1,449572,2026-03-09
ORD13235,Headphones,Victoria Island,2,458311,2026-03-12
ORD13236,Camera,Lekki,5,260272,2026-03-13
ORD13237,Camera,Yaba,2,359554,2026-03-09
ORD13238,Smartphone,Victoria Island,3,365385,2026-03-11
ORD13239,Smartwatch,Ikeja,1,442568,2026-03-14
ORD13240,Headphones,Victoria Island,2,202591,2026-03-08
ORD13241,Smartwatch,Yaba,1,68729,2026-03-14
ORD13242,Smartphone,Lekki,5,449809,2026-03-14
ORD13243,Headphones,Victoria Island,5,138347,2026-03-09
ORD13244,Laptop,Yaba,4,96351,2026-03-09
ORD13245,Laptop,Lekki,1,416152,2026-03-10
ORD13246,Laptop,Ikeja,1,219157,2026-03-11
ORD13247,Laptop,Lekki,3,367512,2026-03-10
ORD13248,Camera,Lekki,5,416089,2026-03-11
ORD13249,Smartphone,Yaba,2,258841,2026-03-13
ORD13250,Camera,Ikeja,2,460850,2026-03-10
ORD13251,Smartphone,Ikeja,3,276722,2026-03-10
ORD13252,Smartphone,Yaba,5,360930,2026-03-13
ORD13253,Laptop,Victoria Island,4,95645,2026-03-11
ORD13254,Smartwatch,Yaba,2,236585,2026-03-11
ORD13255,Smartphone,Ikeja,2,66269,2026-03-13
ORD13256,Laptop,Lekki,4,494711,2026-03-13
ORD13257,Camera,Yaba,1,201414,2026-03-14
ORD13258,Camera,Lekki,3,444013,2026-03-08
ORD13259,Smartphone,Yaba,3,285783,2026-03-08
ORD13260,Camera,Yaba,5,102348,2026-03-11
ORD13261,Laptop,Victoria Island,2,147036,2026-03-14
ORD13262,Smartphone,Ikeja,4,214401,2026-03-10
ORD13263,Headphones,Ikeja,5,32024,2026-03-11
ORD13264,Smartphone,Lekki,1,219938,2026-03-11
ORD13265,Camera,Victoria Island,3,279109,2026-03-08
ORD13266,Smartphone,Lekki,2,284595,2026-03-13
ORD13267,Laptop,Lekki,3,421471,2026-03-11
ORD13268,Smartwatch,Yaba,3,498620,2026-03-12
ORD13269,Smartwatch,Ikeja,5,417677,2026-03-13
ORD13270,Headphones,Yaba,1,480096,2026-03-11
ORD13271,Camera,Ikeja,5,440250,2026-03-10
ORD13272,Smartwatch,Ikeja,5,93781,2026-03-14
ORD13273,Smartphone,Lekki,3,31064,2026-03-13
ORD13274,Smartwatch,Lekki,3,89691,2026-03-12
ORD13275,Smartphone,Lekki,2,395565,2026-03-08
ORD13276,Laptop,Yaba,5,61235,2026-03-10
ORD13277,Smartwatch,Victoria Island,1,469923,2026-03-08
ORD13278,Smartwatch,Lekki,5,25700,2026-03-10
ORD13279,Laptop,Yaba,5,376024,2026-03-09
ORD13280,Camera,Victoria Island,4,179893,2026-03-12
ORD13281,Laptop,Victoria Island,4,296753,2026-03-08
ORD13282,Smartphone,Lekki,4,415381,2026-03-09
ORD13283,Camera,Lekki,1,73499,2026-03-11
ORD13284,Smartphone,Lekki,5,138552,2026-03-09
ORD13285,Smartphone,Yaba,3,340872,2026-03-10
ORD13286,Smartphone,Victoria Island,1,389169,2026-03-10
ORD13287,Smartwatch,Yaba,3,123990,2026-03-11
ORD13288,Smartwatch,Victoria Island,5,213392,2026-03-10
ORD13289,Smartwatch,Victoria Island,5,279423,2026-03-09
ORD13290,Camera,Victoria Island,5,56641,2026-03-09
ORD13291,Camera,Victoria Island,2,182454,2026-03-13
ORD13292,Smartwatch,Ikeja,3,378471,2026-03-12
ORD13293,Laptop,Victoria Island,1,52151,2026-03-14
ORD13294,Headphones,Yaba,3,493981,2026-03-10
ORD13295,Headphones,Victoria Island,1,124191,2026-03-09
ORD13296,Smartwatch,Lekki,5,340521,2026-03-09
ORD13297,Camera,Yaba,5,417072,2026-03-12
ORD13298,Smartphone,Victoria Island,2,105491,2026-03-13
ORD13299,Headphones,Victoria Island,3,488828,2026-03-12
ORD13300,Camera,Victoria Island,4,313853,2026-03-14
ORD13301,Headphones,Lekki,5,202581,2026-03-13
ORD13302,Headphones,Victoria Island,2,358645,2026-03-12
ORD13303,Headphones,Victoria Island,1,340871,2026-03-12
ORD13304,Camera,Lekki,4,56130,2026-03-13
ORD13305,Headphones,Lekki,1,111607,2026-03-13
