OrderID,Product,Store,Quantity,Price,OrderDate
ORD14122,Camera,Victoria Island,2,196471,2026-03-19
ORD14123,Smartphone,Lekki,4,493103,2026-03-16
ORD14124,Smartwatch,Lekki,3,198186,2026-03-18
ORD14125,Smartphone,Yaba,3,335550,2026-03-21
ORD14126,Smartphone,Yaba,1,282828,2026-03-15
ORD14127,Headphones,Ikeja,1,279377,2026-03-19
ORD14128,Headphones,Lekki,3,70126,2026-03-15
ORD14129,Headphones,Lekki,5,336332,2026-03-19
ORD14130,Smartwatch,Yaba,2,313224,2026-03-19
ORD14131,Smartwatch,Yaba,3,440497,2026-03-18
ORD14132,Laptop,Victoria Island,3,341288,2026-03-16
ORD14133,Smartwatch,Yaba,4,251791,2026-03-18
ORD14134,Laptop,Ikeja,4,66770,2026-03-18
ORD14135,Camera,Victoria Island,1,139179,2026-03-20
ORD14136,Laptop,Yaba,5,458287,2026-03-19
ORD14137,Smartphone,Yaba,2,363727,2026-03-17
ORD14138,Smartphone,Lekki,5,327429,2026-03-21
ORD14139,Headphones,Lekki,5,498030,2026-03-16
ORD14140,Laptop,Ikeja,3,135360,2026-03-17
ORD14141,Headphones,Lekki,3,323348,2026-03-16
ORD14142,Camera,Ikeja,2,357730,2026-03-17
ORD14143,Smartwatch,Lekki,2,374124,2026-03-19
ORD14144,Camera,Ikeja,4,107377,2026-03-18
ORD14145,Laptop,Ikeja,3,281712,2026-03-20
ORD14146,Smartphone,Lekki,4,108740,2026-03-16
ORD14147,Headphones,Yaba,5,43187,2026-03-17
ORD14148,Laptop,Ikeja,2,230932,2026-03-16
ORD14149,Laptop,Ikeja,4,254952,2026-03-20
ORD14150,Headphones,Lekki,3,259598,2026-03-17
ORD14151,Headphones,Lekki,1,395014,2026-03-21
ORD14152,Headphones,Victoria Island,5,207004,2026-03-20
ORD14153,Laptop,Lekki,5,76542,2026-03-15
ORD14154,Smartwatch,Yaba,1,287577,2026-03-21
ORD14155,Smartphone,Victoria Island,1,62840,2026-03-17
ORD14156,Smartphone,Yaba,5,432972,2026-03-18
ORD14157,Laptop,Lekki,4,228831,2026-03-20
ORD14158,Laptop,Victoria Island,4,265336,2026-03-20
ORD14159,Laptop,Yaba,4,156160,2026-03-18
ORD14160,Smartwatch,Yaba,1,147209,2026-03-20
ORD14161,Headphones,Yaba,3,171179,2026-03-15
ORD14162,Laptop,Ikeja,5,167992,2026-03-17
ORD14163,Smartphone,Ikeja,3,282937,2026-03-19
ORD14164,Smartphone,Yaba,4,61038,2026-03-18
ORD14165,Smartwatch,Ikeja,1,473522,2026-03-15
ORD14166,Smartphone,Ikeja,4,100922,2026-03-16
ORD14167,Smartwatch,Yaba,3,155855,2026-03-18
ORD14168,Smartwatch,Yaba,1,327273,2026-03-18
ORD14169,Laptop,Ikeja,4,182330,2026-03-16
ORD14170,Headphones,Yaba,3,495755,2026-03-20
ORD14171,Camera,Lekki,4,216389,2026-03-20
ORD14172,Camera,Victoria Island,2,286844,2026-03-15
ORD14173,Headphones,Lekki,2,410056,2026-03-21
ORD14174,Headphones,Yaba,5,38126,2026-03-18
ORD14175,Smartphone,Ikeja,1,320430,2026-03-15
ORD14176,Laptop,Yaba,1,490050,2026-03-16
ORD14177,Headphones,Yaba,3,164589,2026-03-20
ORD14178,Smartwatch,Ikeja,3,157047,2026-03-19
ORD14179,Laptop,Victoria Island,3,298632,2026-03-16
ORD14180,Camera,Victoria Island,3,144685,2026-03-20
ORD14181,Laptop,Lekki,3,359657,2026-03-19
ORD14182,Smartphone,Ikeja,1,481167,2026-03-15
ORD14183,Laptop,Victoria Island,5,87234,2026-03-15
ORD14184,Camera,Lekki,5,238392,2026-03-18
ORD14185,Laptop,Victoria Island,1,266971,2026-03-21
ORD14186,Smartphone,Victoria Island,4,315916,2026-03-18
ORD14187,Camera,Ikeja,1,328005,2026-03-16
ORD14188,Laptop,Lekki,4,347362,2026-03-18
ORD14189,Smartphone,Ikeja,5,275528,2026-03-15
ORD14190,Smartphone,Lekki,2,232264,2026-03-18
ORD14191,Smartphone,Yaba,5,416816,2026-03-15
ORD14192,Laptop,Ikeja,3,303405,2026-03-19
ORD14193,Smartphone,Yaba,1,112590,2026-03-19
ORD14194,Smartphone,Victoria Island,5,454897,2026-03-17
ORD14195,Smartwatch,Yaba,5,333206,2026-03-15
ORD14196,Headphones,Yaba,5,112295,2026-03-18
ORD14197,Laptop,Victoria Island,3,61512,2026-03-18
ORD14198,Headphones,Yaba,3,132808,2026-03-19
ORD14199,Smartwatch,Yaba,3,469155,2026-03-18
ORD14200,Headphones,Yaba,3,230405,2026-03-17
ORD14201,Smartphone,Lekki,3,47352,2026-03-20
ORD14202,Camera,Victoria Island,5,68847,2026-03-21
ORD14203,Smartphone,Ikeja,3,132801,2026-03-15
ORD14204,Smartwatch,Ikeja,4,157983,2026-03-16
ORD14205,Camera,Yaba,3,78644,2026-03-21
ORD14206,Smartphone,Lekki,1,73098,2026-03-17
ORD14207,Laptop,Lekki,1,201720,2026-03-17
ORD14208,Smartphone,Yaba,4,195365,2026-03-17
ORD14209,Headphones,Victoria Island,5,204144,2026-03-16
ORD14210,Camera,Lekki,4,46857,2026-03-17
ORD14211,Camera,Ikeja,5,125022,2026-03-19
ORD14212,Smartwatch,Ikeja,4,426424,2026-03-15
ORD14213,Camera,Yaba,4,118917,2026-03-18
ORD14214,Camera,Lekki,5,225828,2026-03-16
ORD14215,Laptop,Ikeja,1,128570,2026-03-19
ORD14216,Camera,Yaba,3,222869,2026-03-17
ORD14217,Laptop,Lekki,2,64162,2026-03-20
ORD14218,Smartphone,Yaba,4,393578,2026-03-18
ORD14219,Smartphone,Victoria Island,5,470745,2026-03-20
ORD14220,Camera,Yaba,4,378836,2026-03-15
ORD14221,Smartphone,Yaba,2,256838,2026-03-19
ORD14222,Smartphone,Yaba,3,426097,2026-03-19
ORD14223,Smartphone,Yaba,1,306948,2026-03-21
ORD14224,Headphones,Ikeja,4,265188,2026-03-15
ORD14225,Smartphone,Yaba,1,177851,2026-03-18
ORD14226,Camera,Yaba,3,458602,2026-03-21
ORD14227,Smartphone,Yaba,3,29777,2026-03-21
ORD14228,Laptop,Yaba,5,71766,2026-03-16
ORD14229,Camera,Ikeja,1,109556,2026-03-18
ORD14230,Laptop,Ikeja,3,499625,2026-03-19
ORD14231,Laptop,Ikeja,5,328435,2026-03-17
ORD14232,Laptop,Victoria Island,1,326637,2026-03-18
ORD14233,Camera,Victoria Island,1,89765,2026-03-18
ORD14234,Laptop,Ikeja,1,309994,2026-03-16
ORD14235,Laptop,Yaba,4,26998,2026-03-21
