OrderID,Product,Store,Quantity,Price,OrderDate
ORD41132,Tablet,Lekki,2,118753,2026-01-25
ORD41133,Smartwatch,Lekki,5,398664,2026-01-25
ORD41134,Camera,Victoria Island,1,88092,2026-01-27
ORD41135,Laptop,Yaba,5,268380,2026-01-27
ORD41136,Laptop,Ikeja,3,305728,2026-01-28
ORD41137,Laptop,Ikeja,5,219536,2026-01-28
ORD41138,Camera,Ikeja,5,312474,2026-01-25
ORD41139,Camera,Lekki,1,447277,2026-01-25
ORD41140,Smartphone,Yaba,3,465575,2026-01-22
ORD41141,Tablet,Victoria Island,5,135955,2026-01-24
ORD41142,Smartphone,Lekki,3,248277,2026-01-25
ORD41143,Headphones,Victoria Island,5,139618,2026-01-25
ORD41144,Headphones,Victoria Island,4,363006,2026-01-22
ORD41145,Headphones,Yaba,2,115676,2026-01-27
ORD41146,Smartphone,Lekki,2,328086,2026-01-26
ORD41147,Headphones,Ikeja,1,240132,2026-01-22
ORD41148,Camera,Lekki,5,55155,2026-01-24
ORD41149,Smartwatch,Victoria Island,4,218926,2026-01-26
ORD41150,Tablet,Lekki,2,269971,2026-01-27
ORD41151,Smartwatch,Victoria Island,2,397827,2026-01-24
ORD41152,Smartwatch,Victoria Island,4,229284,2026-01-26
ORD41153,Headphones,Yaba,5,282519,2026-01-24
ORD41154,Headphones,Ikeja,5,269841,2026-01-22
ORD41155,Laptop,Victoria Island,5,418143,2026-01-25
ORD41156,Headphones,Ikeja,5,158394,2026-01-23
ORD41157,Smartwatch,Ikeja,1,489137,2026-01-24
ORD41158,Headphones,Victoria Island,1,172322,2026-01-23
ORD41159,Laptop,Lekki,1,380208,2026-01-26
ORD41160,Smartphone,Ikeja,1,268773,2026-01-26
ORD41161,Headphones,Yaba,2,148941,2026-01-24
ORD41162,Camera,Yaba,1,419678,2026-01-22
ORD41163,Camera,Yaba,4,176729,2026-01-22
ORD41164,Camera,Ikeja,2,103937,2026-01-26
ORD41165,Laptop,Victoria Island,3,361148,2026-01-26
ORD41166,Smartwatch,Ikeja,5,372078,2026-01-25
ORD41167,Headphones,Ikeja,5,206785,2026-01-27
ORD41168,Smartwatch,Yaba,2,351930,2026-01-23
ORD41169,Tablet,Yaba,5,466911,2026-01-22
ORD41170,Smartwatch,Lekki,2,453322,2026-01-23
ORD41171,Tablet,Victoria Island,2,367260,2026-01-27
ORD41172,Laptop,Lekki,4,430191,2026-01-24
ORD41173,Tablet,Yaba,4,451562,2026-01-27
ORD41174,Tablet,Yaba,5,482068,2026-01-22
ORD41175,Headphones,Lekki,3,413660,2026-01-24
ORD41176,Tablet,Ikeja,1,343003,2026-01-27
ORD41177,Camera,Lekki,1,143063,2026-01-22
ORD41178,Laptop,Yaba,1,236185,2026-01-24
ORD41179,Headphones,Ikeja,4,58235,2026-01-25
ORD41180,Smartwatch,Lekki,2,292046,2026-01-27
ORD41181,Headphones,Ikeja,3,189705,2026-01-28
ORD41182,Smartphone,Victoria Island,3,300887,2026-01-25
ORD41183,Headphones,Lekki,1,296603,2026-01-28
ORD41184,Smartwatch,Yaba,3,324147,2026-01-22
ORD41185,Camera,Lekki,1,454791,2026-01-26
ORD41186,Tablet,Victoria Island,3,223212,2026-01-26
ORD41187,Headphones,Yaba,4,494381,2026-01-27
ORD41188,Laptop,Yaba,4,237074,2026-01-28
ORD41189,Smartphone,Lekki,2,345128,2026-01-24
ORD41190,Smartwatch,Yaba,2,293310,2026-01-25
ORD41191,Camera,Lekki,5,75198,2026-01-28
ORD41192,Camera,Victoria Island,4,238962,2026-01-23
ORD41193,Smartphone,Ikeja,4,416472,2026-01-22
ORD41194,Tablet,Lekki,3,143606,2026-01-25
ORD41195,Smartwatch,Lekki,1,416544,2026-01-25
ORD41196,Smartphone,Victoria Island,5,240391,2026-01-24
ORD41197,Smartwatch,Lekki,1,286374,2026-01-26
ORD41198,Camera,Yaba,1,297451,2026-01-22
ORD41199,Camera,Ikeja,5,358558,2026-01-23
ORD41200,Smartwatch,Ikeja,1,83370,2026-01-28
ORD41201,Headphones,Yaba,5,150804,2026-01-26
ORD41202,Headphones,Lekki,3,316031,2026-01-22
ORD41203,Smartwatch,Victoria Island,5,428706,2026-01-26
ORD41204,Headphones,Yaba,4,220191,2026-01-24
ORD41205,Camera,Ikeja,5,85143,2026-01-22
ORD41206,Tablet,Lekki,3,110943,2026-01-25
ORD41207,Smartwatch,Ikeja,4,377122,2026-01-24
ORD41208,Tablet,Victoria Island,3,61999,2026-01-26
ORD41209,Smartwatch,Victoria Island,5,496298,2026-01-25
ORD41210,Laptop,Lekki,5,286968,2026-01-22
ORD41211,Smartphone,Yaba,4,207115,2026-01-26
