OrderID,Product,Store,Quantity,Price,OrderDate
ORD14071,Headphones,Lekki,4,401830,2026-04-16
ORD14072,Camera,Victoria Island,3,177305,2026-04-17
ORD14073,Smartwatch,Victoria Island,5,362266,2026-04-16
ORD14074,Headphones,Yaba,1,83726,2026-04-14
ORD14075,Headphones,Victoria Island,1,38063,2026-04-13
ORD14076,Smartphone,Yaba,4,392884,2026-04-12
ORD14077,Camera,Yaba,3,150521,2026-04-17
ORD14078,Smartwatch,Victoria Island,3,107476,2026-04-13
ORD14079,Headphones,Yaba,5,173933,2026-04-18
ORD14080,Laptop,Lekki,5,415764,2026-04-18
ORD14081,Camera,Lekki,4,415599,2026-04-12
ORD14082,Laptop,Lekki,3,166864,2026-04-12
ORD14083,Smartwatch,Yaba,2,111473,2026-04-18
ORD14084,Camera,Victoria Island,4,392628,2026-04-14
ORD14085,Laptop,Lekki,3,50912,2026-04-12
ORD14086,Smartwatch,Lekki,1,304796,2026-04-17
ORD14087,Smartphone,Lekki,2,88142,2026-04-12
ORD14088,Camera,Ikeja,5,310170,2026-04-16
ORD14089,Smartphone,Lekki,4,377062,2026-04-18
ORD14090,Smartwatch,Yaba,1,147784,2026-04-14
ORD14091,Smartwatch,Lekki,1,294138,2026-04-18
ORD14092,Laptop,Ikeja,4,301214,2026-04-12
ORD14093,Smartwatch,Victoria Island,4,347235,2026-04-17
ORD14094,Camera,Lekki,1,154342,2026-04-14
ORD14095,Smartwatch,Victoria Island,3,475985,2026-04-13
ORD14096,Camera,Lekki,3,23399,2026-04-17
ORD14097,Headphones,Victoria Island,1,78474,2026-04-17
ORD14098,Laptop,Yaba,1,22579,2026-04-13
ORD14099,Smartphone,Yaba,2,488533,2026-04-13
ORD14100,Camera,Yaba,2,37773,2026-04-16
ORD14101,Headphones,Victoria Island,4,30601,2026-04-16
ORD14102,Laptop,Victoria Island,3,251145,2026-04-12
ORD14103,Smartphone,Ikeja,3,308348,2026-04-15
ORD14104,Smartphone,Yaba,2,63935,2026-04-12
ORD14105,Smartwatch,Yaba,1,58130,2026-04-17
ORD14106,Smartphone,Victoria Island,2,167321,2026-04-16
ORD14107,Camera,Victoria Island,5,293538,2026-04-13
ORD14108,Headphones,Yaba,3,160876,2026-04-13
ORD14109,Smartwatch,Yaba,4,299732,2026-04-12
ORD14110,Laptop,Victoria Island,5,126149,2026-04-15
ORD14111,Smartwatch,Ikeja,4,82311,2026-04-17
ORD14112,Smartwatch,Lekki,2,299339,2026-04-14
ORD14113,Laptop,Victoria Island,5,265807,2026-04-12
ORD14114,Camera,Ikeja,3,54293,2026-04-16
ORD14115,Laptop,Ikeja,1,155042,2026-04-18
ORD14116,Laptop,Lekki,4,335834,2026-04-13
ORD14117,Camera,Victoria Island,3,200767,2026-04-17
ORD14118,Headphones,Yaba,2,149701,2026-04-15
ORD14119,Laptop,Lekki,1,332807,2026-04-17
ORD14120,Headphones,Lekki,5,442251,2026-04-12
ORD14121,Smartwatch,Yaba,5,273293,2026-04-16
ORD14122,Camera,Lekki,4,73511,2026-04-14
ORD14123,Smartphone,Victoria Island,3,386958,2026-04-15
ORD14124,Laptop,Ikeja,4,361996,2026-04-17
ORD14125,Smartphone,Victoria Island,2,146177,2026-04-14
ORD14126,Headphones,Lekki,5,118322,2026-04-13
ORD14127,Headphones,Lekki,3,25182,2026-04-13
ORD14128,Headphones,Lekki,3,443577,2026-04-18
ORD14129,Smartwatch,Ikeja,4,145275,2026-04-16
ORD14130,Laptop,Ikeja,4,388575,2026-04-17
ORD14131,Camera,Ikeja,4,128677,2026-04-13
ORD14132,Headphones,Ikeja,3,400596,2026-04-15
ORD14133,Camera,Victoria Island,4,480887,2026-04-17
ORD14134,Headphones,Yaba,1,146763,2026-04-16
ORD14135,Laptop,Ikeja,4,254343,2026-04-13
ORD14136,Laptop,Ikeja,3,272111,2026-04-16
ORD14137,Headphones,Ikeja,1,461263,2026-04-14
ORD14138,Smartphone,Yaba,5,139762,2026-04-16
ORD14139,Laptop,Lekki,2,181041,2026-04-13
ORD14140,Camera,Ikeja,5,20309,2026-04-13
ORD14141,Camera,Ikeja,1,465300,2026-04-17
ORD14142,Smartwatch,Victoria Island,1,391762,2026-04-14
ORD14143,Headphones,Victoria Island,1,481705,2026-04-17
ORD14144,Headphones,Ikeja,1,210815,2026-04-17
ORD14145,Camera,Yaba,5,30370,2026-04-16
ORD14146,Smartphone,Ikeja,3,435574,2026-04-14
ORD14147,Laptop,Ikeja,1,227303,2026-04-16
ORD14148,Smartphone,Lekki,4,68311,2026-04-13
ORD14149,Smartphone,Victoria Island,1,222482,2026-04-18
ORD14150,Smartwatch,Ikeja,1,468703,2026-04-13
ORD14151,Camera,Yaba,5,157370,2026-04-12
ORD14152,Smartwatch,Yaba,2,251786,2026-04-17
ORD14153,Laptop,Ikeja,3,276678,2026-04-12
ORD14154,Smartphone,Lekki,5,171793,2026-04-17
ORD14155,Smartwatch,Yaba,1,490732,2026-04-15
ORD14156,Smartwatch,Ikeja,1,125446,2026-04-18
ORD14157,Headphones,Victoria Island,3,495463,2026-04-14
ORD14158,Laptop,Yaba,2,169411,2026-04-12
ORD14159,Camera,Lekki,5,404986,2026-04-14
ORD14160,Smartphone,Ikeja,4,499482,2026-04-17
ORD14161,Laptop,Lekki,3,469509,2026-04-14
ORD14162,Laptop,Ikeja,4,190667,2026-04-15
ORD14163,Smartphone,Victoria Island,3,141175,2026-04-14
ORD14164,Laptop,Victoria Island,2,454827,2026-04-16
ORD14165,Laptop,Yaba,4,152663,2026-04-15
ORD14166,Headphones,Yaba,3,96902,2026-04-17
ORD14167,Camera,Lekki,3,405336,2026-04-14
ORD14168,Laptop,Yaba,4,135752,2026-04-15
ORD14169,Smartwatch,Ikeja,1,464850,2026-04-16
ORD14170,Laptop,Lekki,2,416833,2026-04-12
ORD14171,Smartwatch,Lekki,1,215951,2026-04-17
ORD14172,Camera,Yaba,1,346896,2026-04-15
ORD14173,Camera,Lekki,4,481684,2026-04-12
ORD14174,Smartwatch,Ikeja,1,386395,2026-04-13
ORD14175,Smartphone,Yaba,5,429672,2026-04-14
ORD14176,Camera,Victoria Island,5,469241,2026-04-16
ORD14177,Smartwatch,Yaba,4,247304,2026-04-13
ORD14178,Laptop,Ikeja,5,306839,2026-04-17
ORD14179,Smartwatch,Yaba,5,385595,2026-04-13
ORD14180,Smartphone,Yaba,4,306807,2026-04-16
ORD14181,Smartwatch,Victoria Island,5,302000,2026-04-14
ORD14182,Smartwatch,Victoria Island,2,84494,2026-04-12
ORD14183,Smartphone,Yaba,5,420760,2026-04-15
ORD14184,Headphones,Yaba,3,140009,2026-04-17
ORD14185,Headphones,Victoria Island,5,355928,2026-04-15
ORD14186,Smartwatch,Yaba,3,489441,2026-04-15
ORD14187,Laptop,Victoria Island,2,218594,2026-04-17
ORD14188,Laptop,Lekki,2,46472,2026-04-13
ORD14189,Camera,Yaba,2,55005,2026-04-15
ORD14190,Laptop,Ikeja,1,393043,2026-04-16
ORD14191,Laptop,Victoria Island,1,241512,2026-04-18
ORD14192,Laptop,Victoria Island,1,354603,2026-04-12
ORD14193,Laptop,Victoria Island,5,375874,2026-04-17
ORD14194,Laptop,Victoria Island,4,233266,2026-04-17
ORD14195,Smartwatch,Ikeja,3,465869,2026-04-18
ORD14196,Headphones,Victoria Island,1,449496,2026-04-13
ORD14197,Headphones,Ikeja,4,207221,2026-04-18
ORD14198,Smartphone,Ikeja,5,268016,2026-04-13
ORD14199,Smartphone,Ikeja,5,235350,2026-04-15
ORD14200,Laptop,Lekki,3,97714,2026-04-12
ORD14201,Headphones,Ikeja,4,251917,2026-04-17
ORD14202,Headphones,Victoria Island,1,339179,2026-04-14
ORD14203,Laptop,Lekki,3,461899,2026-04-17
ORD14204,Camera,Lekki,1,391350,2026-04-14
ORD14205,Headphones,Ikeja,3,113926,2026-04-13
ORD14206,Laptop,Victoria Island,3,89541,2026-04-18
ORD14207,Camera,Lekki,3,479325,2026-04-14
ORD14208,Camera,Lekki,1,69695,2026-04-17
ORD14209,Smartphone,Victoria Island,5,27135,2026-04-13
ORD14210,Headphones,Lekki,2,278598,2026-04-14
ORD14211,Headphones,Ikeja,2,66078,2026-04-17
ORD14212,Smartwatch,Victoria Island,4,327377,2026-04-16
ORD14213,Laptop,Victoria Island,2,132875,2026-04-14
ORD14214,Smartwatch,Yaba,3,258284,2026-04-15
ORD14215,Camera,Lekki,1,115182,2026-04-14
ORD14216,Headphones,Yaba,4,81147,2026-04-16
ORD14217,Laptop,Ikeja,1,472147,2026-04-18
ORD14218,Headphones,Lekki,1,117888,2026-04-14
ORD14219,Headphones,Victoria Island,4,420279,2026-04-18
ORD14220,Headphones,Ikeja,1,152524,2026-04-18
ORD14221,Headphones,Ikeja,2,262816,2026-04-18
ORD14222,Laptop,Lekki,4,445533,2026-04-13
ORD14223,Camera,Victoria Island,3,75936,2026-04-17
ORD14224,Smartwatch,Lekki,2,343629,2026-04-14
ORD14225,Headphones,Yaba,3,138264,2026-04-17
ORD14226,Headphones,Lekki,1,124773,2026-04-16
ORD14227,Smartwatch,Yaba,5,217006,2026-04-12
ORD14228,Smartphone,Victoria Island,2,116665,2026-04-14
ORD14229,Camera,Lekki,5,322641,2026-04-18
ORD14230,Headphones,Ikeja,4,324332,2026-04-16
ORD14231,Camera,Victoria Island,3,147288,2026-04-17
ORD14232,Smartwatch,Yaba,4,477924,2026-04-18
ORD14233,Headphones,Ikeja,5,296144,2026-04-16
ORD14234,Smartphone,Victoria Island,3,330813,2026-04-12
ORD14235,Laptop,Yaba,2,399133,2026-04-13
ORD14236,Smartwatch,Lekki,5,141330,2026-04-13
ORD14237,Smartphone,Victoria Island,2,379189,2026-04-16
ORD14238,Camera,Victoria Island,4,391671,2026-04-17
ORD14239,Headphones,Yaba,5,315700,2026-04-13
ORD14240,Headphones,Victoria Island,2,133703,2026-04-14
ORD14241,Headphones,Lekki,3,494797,2026-04-12
ORD14242,Smartphone,Lekki,2,440638,2026-04-13
ORD14243,Smartwatch,Victoria Island,4,444623,2026-04-16
ORD14244,Smartwatch,Ikeja,4,181439,2026-04-15
ORD14245,Camera,Lekki,4,59489,2026-04-15
ORD14246,Smartphone,Lekki,2,261433,2026-04-14
ORD14247,Headphones,Ikeja,1,413089,2026-04-16
ORD14248,Camera,Ikeja,3,467163,2026-04-15
ORD14249,Laptop,Victoria Island,3,467517,2026-04-15
ORD14250,Headphones,Ikeja,2,343786,2026-04-13
ORD14251,Smartwatch,Lekki,2,263516,2026-04-18
ORD14252,Smartphone,Yaba,5,479085,2026-04-13
ORD14253,Smartwatch,Lekki,4,50269,2026-04-14
ORD14254,Camera,Yaba,1,403303,2026-04-17
ORD14255,Smartphone,Victoria Island,3,149284,2026-04-13
ORD14256,Smartphone,Yaba,2,462079,2026-04-18
ORD14257,Smartwatch,Ikeja,3,194948,2026-04-13
ORD14258,Camera,Yaba,3,433047,2026-04-18
ORD14259,Smartphone,Ikeja,5,306648,2026-04-17
ORD14260,Camera,Lekki,2,467377,2026-04-14
ORD14261,Camera,Lekki,4,360853,2026-04-12
ORD14262,Headphones,Yaba,1,108676,2026-04-13
ORD14263,Headphones,Lekki,1,96657,2026-04-12
ORD14264,Camera,Ikeja,5,484442,2026-04-16
ORD14265,Headphones,Yaba,3,438371,2026-04-13
ORD14266,Laptop,Ikeja,3,184124,2026-04-13
ORD14267,Camera,Yaba,4,138216,2026-04-17
ORD14268,Smartwatch,Ikeja,3,109329,2026-04-12
ORD14269,Headphones,Ikeja,3,382975,2026-04-15
ORD14270,Smartphone,Yaba,3,258283,2026-04-13
ORD14271,Smartwatch,Ikeja,1,390200,2026-04-17
ORD14272,Headphones,Lekki,4,322064,2026-04-15
ORD14273,Laptop,Yaba,5,158896,2026-04-16
ORD14274,Smartwatch,Yaba,4,493675,2026-04-14
ORD14275,Camera,Ikeja,5,68246,2026-04-18
ORD14276,Smartphone,Ikeja,5,307549,2026-04-16
ORD14277,Laptop,Victoria Island,2,374023,2026-04-18
ORD14278,Laptop,Victoria Island,2,317097,2026-04-16
ORD14279,Smartphone,Ikeja,5,146157,2026-04-17
ORD14280,Camera,Yaba,4,426373,2026-04-14
ORD14281,Smartphone,Yaba,4,233532,2026-04-13
ORD14282,Camera,Lekki,3,139741,2026-04-12
ORD14283,Camera,Lekki,2,367982,2026-04-13
ORD14284,Laptop,Victoria Island,3,218394,2026-04-16
ORD14285,Laptop,Lekki,2,61666,2026-04-13
ORD14286,Camera,Victoria Island,3,290030,2026-04-18
ORD14287,Headphones,Yaba,4,129664,2026-04-15
ORD14288,Laptop,Yaba,2,135383,2026-04-18
ORD14289,Smartphone,Lekki,2,176685,2026-04-14
ORD14290,Headphones,Victoria Island,2,321471,2026-04-13
ORD14291,Smartphone,Victoria Island,3,302945,2026-04-12
ORD14292,Smartwatch,Ikeja,4,330705,2026-04-13
ORD14293,Smartwatch,Victoria Island,1,433112,2026-04-15
ORD14294,Smartphone,Victoria Island,4,36548,2026-04-17
ORD14295,Camera,Ikeja,2,267884,2026-04-18
ORD14296,Laptop,Victoria Island,4,431735,2026-04-16
ORD14297,Headphones,Ikeja,5,415417,2026-04-16
ORD14298,Laptop,Yaba,1,213310,2026-04-18
ORD14299,Smartphone,Lekki,4,236829,2026-04-16
ORD14300,Smartphone,Lekki,4,247763,2026-04-14
ORD14301,Camera,Victoria Island,3,107010,2026-04-18
ORD14302,Headphones,Ikeja,1,253375,2026-04-17
ORD14303,Camera,Ikeja,2,210063,2026-04-16
ORD14304,Smartwatch,Yaba,1,48268,2026-04-18
ORD14305,Laptop,Victoria Island,3,454714,2026-04-14
ORD14306,Headphones,Yaba,4,139743,2026-04-16
ORD14307,Headphones,Ikeja,1,71689,2026-04-16
