OrderID,Product,Store,Quantity,Price,OrderDate
ORD12137,Camera,Yaba,5,337649,2026-03-07
ORD12138,Smartphone,Victoria Island,2,483339,2026-03-02
ORD12139,Camera,Lekki,4,282289,2026-03-07
ORD12140,Laptop,Victoria Island,2,407358,2026-03-06
ORD12141,Smartphone,Victoria Island,5,160934,2026-03-02
ORD12142,Laptop,Victoria Island,3,476080,2026-03-05
ORD12143,Smartphone,Ikeja,4,132318,2026-03-01
ORD12144,Laptop,Ikeja,1,487633,2026-03-05
ORD12145,Laptop,Lekki,4,421610,2026-03-03
ORD12146,Headphones,Ikeja,2,478213,2026-03-02
ORD12147,Laptop,Lekki,5,219506,2026-03-01
ORD12148,Smartwatch,Victoria Island,4,28370,2026-03-07
ORD12149,Laptop,Ikeja,3,438017,2026-03-02
ORD12150,Headphones,Victoria Island,4,83544,2026-03-05
ORD12151,Smartphone,Lekki,3,292499,2026-03-05
ORD12152,Smartphone,Lekki,3,483622,2026-03-05
ORD12153,Camera,Ikeja,1,127064,2026-03-03
ORD12154,Laptop,Ikeja,3,398684,2026-03-06
ORD12155,Headphones,Yaba,2,415315,2026-03-02
ORD12156,Smartphone,Lekki,4,111679,2026-03-02
ORD12157,Laptop,Yaba,2,270828,2026-03-02
ORD12158,Camera,Ikeja,5,192624,2026-03-06
ORD12159,Headphones,Yaba,4,354001,2026-03-07
ORD12160,Headphones,Victoria Island,1,273029,2026-03-05
ORD12161,Smartphone,Lekki,5,112172,2026-03-06
ORD12162,Headphones,Ikeja,1,105125,2026-03-06
ORD12163,Smartwatch,Victoria Island,5,226393,2026-03-06
ORD12164,Headphones,Lekki,5,487572,2026-03-02
ORD12165,Camera,Yaba,4,144450,2026-03-07
ORD12166,Smartwatch,Victoria Island,3,59141,2026-03-03
ORD12167,Headphones,Ikeja,1,473143,2026-03-01
ORD12168,Smartwatch,Yaba,5,328159,2026-03-01
ORD12169,Laptop,Yaba,4,119378,2026-03-06
ORD12170,Laptop,Yaba,4,72674,2026-03-07
ORD12171,Camera,Victoria Island,5,466061,2026-03-01
ORD12172,Smartwatch,Victoria Island,4,122850,2026-03-07
ORD12173,Laptop,Victoria Island,5,49853,2026-03-07
ORD12174,Camera,Ikeja,2,345688,2026-03-07
ORD12175,Camera,Ikeja,5,446571,2026-03-07
ORD12176,Smartwatch,Ikeja,4,67320,2026-03-02
ORD12177,Camera,Ikeja,2,426923,2026-03-01
ORD12178,Smartphone,Yaba,4,147024,2026-03-05
ORD12179,Smartphone,Ikeja,4,108299,2026-03-07
ORD12180,Smartphone,Ikeja,2,441648,2026-03-04
ORD12181,Laptop,Lekki,4,249076,2026-03-07
ORD12182,Headphones,Ikeja,4,20441,2026-03-03
ORD12183,Headphones,Yaba,1,265607,2026-03-05
ORD12184,Headphones,Lekki,5,67862,2026-03-04
ORD12185,Headphones,Lekki,4,351771,2026-03-01
ORD12186,Laptop,Yaba,2,67463,2026-03-07
ORD12187,Camera,Lekki,2,359226,2026-03-03
ORD12188,Smartphone,Ikeja,1,206117,2026-03-07
ORD12189,Headphones,Victoria Island,3,490872,2026-03-05
ORD12190,Smartphone,Yaba,3,403548,2026-03-02
ORD12191,Smartwatch,Ikeja,2,194718,2026-03-01
ORD12192,Camera,Yaba,3,458609,2026-03-02
ORD12193,Laptop,Ikeja,5,435958,2026-03-01
ORD12194,Smartwatch,Victoria Island,4,248533,2026-03-04
ORD12195,Smartwatch,Victoria Island,1,335579,2026-03-03
ORD12196,Smartwatch,Lekki,2,121348,2026-03-05
ORD12197,Headphones,Lekki,2,462823,2026-03-03
ORD12198,Camera,Lekki,3,467733,2026-03-06
ORD12199,Camera,Lekki,5,173604,2026-03-01
ORD12200,Smartphone,Lekki,4,392946,2026-03-06
ORD12201,Camera,Lekki,3,462940,2026-03-01
ORD12202,Headphones,Ikeja,4,464274,2026-03-01
ORD12203,Laptop,Ikeja,2,299690,2026-03-03
ORD12204,Laptop,Ikeja,2,199468,2026-03-06
ORD12205,Camera,Ikeja,3,347160,2026-03-02
ORD12206,Smartwatch,Lekki,4,309085,2026-03-05
ORD12207,Camera,Yaba,5,280789,2026-03-01
ORD12208,Smartwatch,Victoria Island,5,197625,2026-03-06
ORD12209,Smartwatch,Lekki,3,289888,2026-03-02
ORD12210,Smartphone,Yaba,2,56747,2026-03-01
ORD12211,Smartwatch,Ikeja,1,79443,2026-03-04
ORD12212,Camera,Lekki,2,68903,2026-03-01
ORD12213,Camera,Ikeja,1,204461,2026-03-02
ORD12214,Laptop,Lekki,1,90369,2026-03-01
ORD12215,Camera,Lekki,5,468140,2026-03-07
ORD12216,Smartphone,Victoria Island,4,377476,2026-03-05
ORD12217,Camera,Yaba,5,120910,2026-03-07
ORD12218,Laptop,Lekki,4,35509,2026-03-03
ORD12219,Laptop,Lekki,5,240547,2026-03-01
ORD12220,Smartwatch,Ikeja,1,238250,2026-03-06
ORD12221,Smartwatch,Lekki,1,193270,2026-03-05
ORD12222,Camera,Lekki,3,384335,2026-03-02
ORD12223,Smartphone,Yaba,5,66096,2026-03-07
ORD12224,Headphones,Lekki,2,190039,2026-03-07
ORD12225,Smartphone,Ikeja,3,229883,2026-03-01
ORD12226,Camera,Victoria Island,2,213088,2026-03-01
ORD12227,Smartphone,Victoria Island,1,458740,2026-03-06
ORD12228,Headphones,Ikeja,1,163114,2026-03-05
ORD12229,Camera,Yaba,3,97411,2026-03-02
ORD12230,Laptop,Victoria Island,2,66796,2026-03-05
ORD12231,Laptop,Yaba,1,402920,2026-03-03
ORD12232,Headphones,Lekki,1,494050,2026-03-04
ORD12233,Headphones,Ikeja,5,397219,2026-03-02
ORD12234,Laptop,Lekki,5,419495,2026-03-07
ORD12235,Laptop,Yaba,4,147762,2026-03-07
ORD12236,Smartphone,Yaba,2,183582,2026-03-03
ORD12237,Smartwatch,Victoria Island,5,451441,2026-03-04
ORD12238,Camera,Ikeja,3,132872,2026-03-06
ORD12239,Headphones,Lekki,3,21163,2026-03-01
ORD12240,Headphones,Victoria Island,3,289131,2026-03-03
ORD12241,Laptop,Yaba,1,316881,2026-03-04
ORD12242,Headphones,Yaba,2,456333,2026-03-05
ORD12243,Smartwatch,Ikeja,1,359275,2026-03-01
ORD12244,Smartphone,Yaba,2,104473,2026-03-06
ORD12245,Smartwatch,Ikeja,5,306792,2026-03-07
ORD12246,Smartphone,Yaba,5,104851,2026-03-04
ORD12247,Smartwatch,Yaba,2,163978,2026-03-01
ORD12248,Camera,Victoria Island,1,309086,2026-03-05
ORD12249,Smartphone,Ikeja,2,290599,2026-03-02
ORD12250,Smartwatch,Yaba,2,414420,2026-03-05
ORD12251,Laptop,Yaba,1,121872,2026-03-04
ORD12252,Headphones,Victoria Island,3,440515,2026-03-02
ORD12253,Laptop,Victoria Island,5,203133,2026-03-04
ORD12254,Headphones,Ikeja,1,385096,2026-03-03
ORD12255,Smartphone,Ikeja,4,360122,2026-03-05
ORD12256,Headphones,Lekki,5,488614,2026-03-05
ORD12257,Smartphone,Yaba,3,447197,2026-03-03
ORD12258,Laptop,Ikeja,2,214519,2026-03-01
ORD12259,Camera,Victoria Island,2,256058,2026-03-05
ORD12260,Laptop,Lekki,4,313187,2026-03-05
ORD12261,Camera,Lekki,1,278756,2026-03-04
ORD12262,Laptop,Yaba,5,193333,2026-03-07
ORD12263,Smartwatch,Victoria Island,3,372080,2026-03-01
ORD12264,Camera,Yaba,3,332263,2026-03-04
ORD12265,Smartwatch,Lekki,4,245241,2026-03-05
ORD12266,Laptop,Yaba,3,69053,2026-03-01
ORD12267,Smartwatch,Ikeja,1,490604,2026-03-02
ORD12268,Smartphone,Ikeja,1,411266,2026-03-01
ORD12269,Laptop,Yaba,4,23490,2026-03-01
ORD12270,Smartphone,Yaba,3,377775,2026-03-05
ORD12271,Headphones,Yaba,4,223512,2026-03-06
ORD12272,Smartphone,Yaba,3,282518,2026-03-03
ORD12273,Laptop,Yaba,3,65258,2026-03-07
ORD12274,Smartwatch,Ikeja,4,323540,2026-03-07
ORD12275,Smartphone,Victoria Island,1,463087,2026-03-02
ORD12276,Smartphone,Yaba,2,231063,2026-03-07
ORD12277,Headphones,Ikeja,3,324537,2026-03-04
ORD12278,Smartwatch,Yaba,5,343460,2026-03-01
ORD12279,Laptop,Victoria Island,3,153830,2026-03-06
ORD12280,Laptop,Yaba,3,479514,2026-03-04
ORD12281,Headphones,Victoria Island,3,140768,2026-03-03
ORD12282,Laptop,Yaba,4,244307,2026-03-06
ORD12283,Smartphone,Lekki,5,115848,2026-03-02
ORD12284,Smartphone,Ikeja,1,398061,2026-03-04
ORD12285,Smartwatch,Lekki,4,275152,2026-03-04
ORD12286,Headphones,Victoria Island,4,280998,2026-03-05
ORD12287,Camera,Lekki,5,262193,2026-03-05
ORD12288,Smartwatch,Ikeja,2,381591,2026-03-07
ORD12289,Headphones,Ikeja,2,385325,2026-03-03
ORD12290,Headphones,Lekki,4,373897,2026-03-03
ORD12291,Headphones,Victoria Island,4,177004,2026-03-03
ORD12292,Smartwatch,Lekki,3,354767,2026-03-07
ORD12293,Smartwatch,Yaba,1,140906,2026-03-03
ORD12294,Laptop,Ikeja,2,376505,2026-03-05
ORD12295,Laptop,Victoria Island,1,133423,2026-03-04
ORD12296,Smartwatch,Ikeja,2,140988,2026-03-03
ORD12297,Camera,Lekki,3,270499,2026-03-01
ORD12298,Smartphone,Yaba,3,307588,2026-03-07
ORD12299,Headphones,Victoria Island,5,499450,2026-03-03
ORD12300,Laptop,Lekki,5,394567,2026-03-05
ORD12301,Smartphone,Victoria Island,2,164613,2026-03-03
ORD12302,Laptop,Lekki,1,442555,2026-03-06
ORD12303,Headphones,Ikeja,5,65882,2026-03-02
ORD12304,Smartphone,Yaba,1,213503,2026-03-06
ORD12305,Laptop,Lekki,3,437329,2026-03-06
ORD12306,Smartphone,Ikeja,3,235943,2026-03-05
ORD12307,Smartphone,Victoria Island,3,294024,2026-03-02
ORD12308,Headphones,Victoria Island,4,56782,2026-03-03
ORD12309,Smartphone,Victoria Island,3,169375,2026-03-03
ORD12310,Smartphone,Yaba,5,328915,2026-03-06
ORD12311,Laptop,Victoria Island,2,409896,2026-03-07
ORD12312,Smartphone,Yaba,1,344917,2026-03-02
ORD12313,Headphones,Yaba,3,119727,2026-03-01
ORD12314,Camera,Victoria Island,4,89110,2026-03-04
ORD12315,Headphones,Yaba,5,339825,2026-03-01
ORD12316,Smartphone,Lekki,5,467725,2026-03-05
ORD12317,Laptop,Lekki,2,281447,2026-03-03
ORD12318,Camera,Victoria Island,3,469829,2026-03-03
ORD12319,Laptop,Lekki,1,234293,2026-03-03
ORD12320,Laptop,Ikeja,1,447252,2026-03-05
ORD12321,Smartphone,Victoria Island,3,43199,2026-03-04
ORD12322,Smartwatch,Ikeja,1,431463,2026-03-01
ORD12323,Camera,Lekki,1,149187,2026-03-07
ORD12324,Smartwatch,Ikeja,2,382852,2026-03-03
ORD12325,Headphones,Victoria Island,1,295781,2026-03-04
ORD12326,Laptop,Yaba,2,171073,2026-03-03
