OrderID,Product,Store,Quantity,Price,OrderDate
ORD15114,Headphones,Victoria Island,4,361077,2026-04-19
ORD15115,Smartphone,Yaba,3,140006,2026-04-20
ORD15116,Laptop,Lekki,2,398877,2026-04-25
ORD15117,Laptop,Victoria Island,4,21312,2026-04-20
ORD15118,Smartphone,Lekki,2,321047,2026-04-19
ORD15119,Laptop,Lekki,1,162850,2026-04-24
ORD15120,Smartphone,Yaba,1,142641,2026-04-21
ORD15121,Laptop,Lekki,1,108141,2026-04-20
ORD15122,Camera,Ikeja,2,118990,2026-04-24
ORD15123,Laptop,Victoria Island,5,49742,2026-04-22
ORD15124,Headphones,Yaba,2,446762,2026-04-21
ORD15125,Laptop,Victoria Island,2,424614,2026-04-24
ORD15126,Smartwatch,Yaba,4,218071,2026-04-25
ORD15127,Headphones,Lekki,2,29633,2026-04-22
ORD15128,Headphones,Victoria Island,4,41760,2026-04-20
ORD15129,Headphones,Victoria Island,1,20683,2026-04-20
ORD15130,Smartphone,Ikeja,5,385679,2026-04-21
ORD15131,Smartphone,Victoria Island,2,71106,2026-04-20
ORD15132,Headphones,Victoria Island,1,265144,2026-04-19
ORD15133,Headphones,Ikeja,5,368191,2026-04-24
ORD15134,Smartphone,Ikeja,1,124142,2026-04-21
ORD15135,Camera,Victoria Island,3,262850,2026-04-21
ORD15136,Camera,Victoria Island,3,28743,2026-04-20
ORD15137,Laptop,Lekki,3,481537,2026-04-25
ORD15138,Laptop,Ikeja,1,339237,2026-04-21
ORD15139,Smartwatch,Ikeja,4,67012,2026-04-23
ORD15140,Smartwatch,Lekki,3,284961,2026-04-25
ORD15141,Smartwatch,Victoria Island,3,27675,2026-04-23
ORD15142,Headphones,Ikeja,2,51357,2026-04-25
ORD15143,Smartphone,Lekki,4,263728,2026-04-20
ORD15144,Laptop,Victoria Island,5,308894,2026-04-25
ORD15145,Smartphone,Ikeja,1,49123,2026-04-20
ORD15146,Headphones,Yaba,2,50733,2026-04-24
ORD15147,Laptop,Lekki,2,57070,2026-04-19
ORD15148,Headphones,Victoria Island,2,497814,2026-04-25
ORD15149,Headphones,Lekki,5,283780,2026-04-24
ORD15150,Laptop,Victoria Island,3,288149,2026-04-19
ORD15151,Laptop,Ikeja,2,457652,2026-04-22
ORD15152,Headphones,Lekki,2,25480,2026-04-25
ORD15153,Camera,Ikeja,1,487179,2026-04-24
ORD15154,Headphones,Ikeja,1,63864,2026-04-21
ORD15155,Laptop,Ikeja,2,336730,2026-04-20
ORD15156,Laptop,Ikeja,2,475792,2026-04-24
ORD15157,Camera,Yaba,5,88514,2026-04-22
ORD15158,Smartphone,Lekki,3,207081,2026-04-24
ORD15159,Headphones,Victoria Island,3,463064,2026-04-25
ORD15160,Smartwatch,Ikeja,4,389663,2026-04-22
ORD15161,Smartphone,Victoria Island,3,431013,2026-04-22
ORD15162,Headphones,Lekki,3,420316,2026-04-19
ORD15163,Smartphone,Ikeja,2,135431,2026-04-22
ORD15164,Smartwatch,Victoria Island,3,190796,2026-04-20
ORD15165,Headphones,Victoria Island,1,360576,2026-04-21
ORD15166,Smartphone,Yaba,2,142281,2026-04-20
ORD15167,Laptop,Ikeja,2,288292,2026-04-21
ORD15168,Headphones,Lekki,4,140237,2026-04-21
ORD15169,Camera,Lekki,4,246643,2026-04-23
ORD15170,Laptop,Ikeja,5,140267,2026-04-25
ORD15171,Smartphone,Victoria Island,2,333873,2026-04-19
ORD15172,Smartphone,Victoria Island,4,212334,2026-04-20
ORD15173,Smartphone,Victoria Island,2,358619,2026-04-25
ORD15174,Headphones,Yaba,1,246009,2026-04-21
ORD15175,Laptop,Victoria Island,2,123034,2026-04-24
ORD15176,Laptop,Yaba,4,442935,2026-04-20
ORD15177,Headphones,Ikeja,4,137905,2026-04-25
ORD15178,Smartwatch,Victoria Island,3,410391,2026-04-23
ORD15179,Smartwatch,Lekki,5,351333,2026-04-21
ORD15180,Headphones,Ikeja,3,395618,2026-04-23
ORD15181,Smartwatch,Ikeja,5,143534,2026-04-20
ORD15182,Camera,Ikeja,2,359894,2026-04-20
ORD15183,Headphones,Ikeja,1,349511,2026-04-20
ORD15184,Camera,Ikeja,1,209429,2026-04-25
ORD15185,Smartwatch,Lekki,5,326001,2026-04-19
ORD15186,Smartphone,Victoria Island,5,490142,2026-04-21
ORD15187,Headphones,Yaba,5,475148,2026-04-19
ORD15188,Headphones,Yaba,1,245133,2026-04-24
ORD15189,Headphones,Lekki,5,167079,2026-04-22
ORD15190,Headphones,Victoria Island,5,365496,2026-04-20
ORD15191,Smartphone,Ikeja,4,336649,2026-04-24
ORD15192,Camera,Ikeja,5,78848,2026-04-25
ORD15193,Smartwatch,Ikeja,5,329990,2026-04-20
ORD15194,Smartwatch,Victoria Island,1,27287,2026-04-23
ORD15195,Laptop,Victoria Island,1,197282,2026-04-19
ORD15196,Smartwatch,Ikeja,1,25597,2026-04-22
ORD15197,Smartwatch,Lekki,2,356661,2026-04-23
ORD15198,Laptop,Lekki,5,207643,2026-04-23
ORD15199,Smartphone,Yaba,4,449770,2026-04-19
ORD15200,Smartphone,Ikeja,1,414058,2026-04-20
ORD15201,Camera,Victoria Island,1,37697,2026-04-23
ORD15202,Smartwatch,Lekki,4,472702,2026-04-23
ORD15203,Headphones,Lekki,5,368330,2026-04-24
ORD15204,Headphones,Lekki,3,340349,2026-04-21
ORD15205,Smartwatch,Yaba,3,424045,2026-04-21
ORD15206,Laptop,Yaba,1,325076,2026-04-23
ORD15207,Smartphone,Lekki,1,120067,2026-04-24
ORD15208,Laptop,Yaba,1,408862,2026-04-22
ORD15209,Smartwatch,Yaba,2,497125,2026-04-24
ORD15210,Camera,Ikeja,4,409782,2026-04-21
ORD15211,Headphones,Victoria Island,4,442341,2026-04-22
ORD15212,Camera,Lekki,5,492252,2026-04-22
ORD15213,Headphones,Ikeja,1,310004,2026-04-24
ORD15214,Smartwatch,Ikeja,5,95719,2026-04-23
ORD15215,Smartwatch,Lekki,2,96662,2026-04-21
ORD15216,Camera,Victoria Island,3,307636,2026-04-23
ORD15217,Smartwatch,Victoria Island,4,218455,2026-04-21
ORD15218,Smartwatch,Ikeja,3,247809,2026-04-22
ORD15219,Headphones,Yaba,4,146869,2026-04-23
ORD15220,Camera,Victoria Island,4,369312,2026-04-19
ORD15221,Smartphone,Ikeja,2,280026,2026-04-21
ORD15222,Laptop,Lekki,1,43567,2026-04-23
ORD15223,Camera,Victoria Island,4,399085,2026-04-25
ORD15224,Camera,Ikeja,3,185118,2026-04-22
ORD15225,Laptop,Ikeja,2,184175,2026-04-21
ORD15226,Smartphone,Yaba,5,53057,2026-04-23
ORD15227,Laptop,Victoria Island,5,294655,2026-04-22
ORD15228,Headphones,Lekki,2,397648,2026-04-21
ORD15229,Smartphone,Yaba,4,235387,2026-04-24
ORD15230,Laptop,Lekki,2,372384,2026-04-21
ORD15231,Camera,Ikeja,3,42342,2026-04-25
ORD15232,Laptop,Victoria Island,1,372023,2026-04-22
ORD15233,Laptop,Ikeja,3,406251,2026-04-24
ORD15234,Camera,Ikeja,2,210294,2026-04-20
ORD15235,Smartphone,Victoria Island,1,54238,2026-04-23
ORD15236,Smartphone,Lekki,2,159979,2026-04-23
ORD15237,Headphones,Ikeja,5,371847,2026-04-24
ORD15238,Laptop,Lekki,2,455134,2026-04-24
ORD15239,Camera,Ikeja,2,265322,2026-04-21
ORD15240,Smartphone,Ikeja,2,270599,2026-04-21
ORD15241,Camera,Victoria Island,1,302944,2026-04-24
ORD15242,Camera,Lekki,1,326433,2026-04-25
ORD15243,Laptop,Lekki,2,421650,2026-04-23
ORD15244,Headphones,Yaba,1,325475,2026-04-23
ORD15245,Laptop,Yaba,2,312483,2026-04-21
ORD15246,Camera,Ikeja,4,449104,2026-04-19
ORD15247,Laptop,Yaba,1,343637,2026-04-19
